CARD:
Seq_Header	Hmmscan_Family
gb|BAJ17544.1|ARO:3002069|CMY-59	Beta-lactamase	RF0038
gb|ACX71212.1|ARO:3001860|IMI-3	Beta-lactamase	RF0038
gb|ACX34099.1|ARO:3001951|CTX-M-91	Beta-lactamase	RF0038
gb|ACS32294.1|ARO:3001936|CTX-M-75	Beta-lactamase	RF0038
gb|AEA73284.1|ARO:3002323|KPC-13	Beta-lactamase	RF0038
gb|AAV97957.1|ARO:3001933|CTX-M-72	Beta-lactamase	RF0038
gb|AAL50725.1|ARO:3002478|LEN-15	Beta-lactamase	RF0038
gb|AFK08541.1|ARO:3002080|CMY-67	Beta-lactamase	RF0038
gb|CCK86740.1|ARO:3001819|ACC-5	Beta-lactamase	RF0038
gb|ACE62798.1|ARO:3002317|KPC-7	Beta-lactamase	RF0038
gb|AEI70324.1|ARO:3001976|CTX-M-116	Beta-lactamase	RF0038
gb|AAL29434.1|ARO:3000949|TEM-82	Beta-lactamase	RF0038
gb|AAL78278.2|ARO:3002401|OXY-2-6	Beta-lactamase	RF0038
gb|AIT76112.1|ARO:3002176|MIR-11	Beta-lactamase	RF0038
gb|CAG25836.1|ARO:3002457|LEN-7	Beta-lactamase	RF0038
gb|CAA76382.1|ARO:3002023|CMY-12	Beta-lactamase	RF0038
gb|AAS07017.3|ARO:3002494|SRT-2	Beta-lactamase	RF0038
gb|AJO16043.1|ARO:3002141|DHA-10	Beta-lactamase	RF0038
gb|AEM44649.1|ARO:3001971|CTX-M-111	Beta-lactamase	RF0038
gb|CAP12352.2|ARO:3002471|LEN-24	Beta-lactamase	RF0038
gb|AAF01046.1|ARO:3000936|TEM-70	Beta-lactamase	RF0038
gb|AIT76111.1|ARO:3002175|MIR-10	Beta-lactamase	RF0038
gb|CAC43230.1|ARO:3000953|TEM-86	Beta-lactamase	RF0038
gb|ACV32637.1|ARO:3001174|SHV-127	Beta-lactamase	RF0038
gb|AAL79549.2|ARO:3003003|CfxA3	Beta-lactamase	RF0038
gb|CCK86741.1|ARO:3001835|ACT-13	Beta-lactamase	RF0038
gb|ABA62022.1|ARO:3001913|CTX-M-51	Beta-lactamase	RF0038
gb|AIT76088.1|ARO:3001852|ACT-32	Beta-lactamase	RF0038
gb|AHA80106.1|ARO:3001842|ACT-21	Beta-lactamase	RF0038
gb|AAK71471.1|ARO:3001880|CTX-M-17	Beta-lactamase	RF0038
gb|CAJ19603.1|ARO:3002423|OKP-A-6	Beta-lactamase	RF0038
gb|AGG08693.1|ARO:3001995|CTX-M-136	Beta-lactamase	RF0038
gb|ACH58991.1|ARO:3002484|LRA-13	Beta-lactamase	RF0038
gb|ACT09140.1|ARO:3002387|BEL-3	Beta-lactamase	RF0038
gb|ADH82410.1|ARO:3002058|CMY-47	Beta-lactamase	RF0038
gb|AGL39384.1|ARO:3001385|TEM-208	Beta-lactamase	RF0038
gb|AAG01039.1|ARO:3001085|SHV-27	Beta-lactamase	RF0038
gb|ABN51006.1|ARO:3002045|CMY-34	Beta-lactamase	RF0038
gb|AAG49894.1|ARO:3001087|SHV-29	Beta-lactamase	RF0038
gb|AHL39336.1|ARO:3001844|ACT-24	Beta-lactamase	RF0038
gb|AAP22736.1|ARO:3001891|CTX-M-29	Beta-lactamase	RF0038
gb|CAJ66089.1|ARO:3001017|TEM-150	Beta-lactamase	RF0038
gb|AFQ23966.1|ARO:3001199|SHV-160	Beta-lactamase	RF0038
gb|AAZ14955.1|ARO:3001905|CTX-M-43	Beta-lactamase	RF0038
gb|CAQ03503.1|ARO:3001336|SHV-98	Beta-lactamase	RF0038
gb|AHX39589.1|ARO:3002006|CTX-M-148	Beta-lactamase	RF0038
gb|AAP41108.1|ARO:3001107|SHV-50	Beta-lactamase	RF0038
gb|AAT68658.1|ARO:3001873|CTX-M-10	Beta-lactamase	RF0038
gb|AJU57235.1|ARO:3003168|CTX-M-160	Beta-lactamase	RF0038
gb|ACJ04051.1|ARO:3001033|TEM-167	Beta-lactamase	RF0038
gb|AAF05613.1|ARO:3000942|TEM-76	Beta-lactamase	RF0038
gb|AFQ23961.1|ARO:3001194|SHV-155	Beta-lactamase	RF0038
gb|ACO07310.1|ARO:3001020|TEM-154	Beta-lactamase	RF0038
gb|AAA93461.1|ARO:3001858|IMI-1	Beta-lactamase	RF0038
gb|ACJ05688.1|ARO:3001830|ACT-7	Beta-lactamase	RF0038
gb|AAM61953.1|ARO:3000968|TEM-105	Beta-lactamase	RF0038
gb|AEL88240.1|ARO:3001050|TEM-190	Beta-lactamase	RF0038
gb|AJO16047.1|ARO:3003156|SHV-189	Beta-lactamase	RF0038
gb|AAP82228.1|ARO:3001102|SHV-44	Beta-lactamase	RF0038
gb|AAL77062.1|ARO:3000974|TEM-111	Beta-lactamase	RF0038
gb|AFK93491.1|ARO:3001345|SHV-144	Beta-lactamase	RF0038
gb|AAA87176.1|ARO:3001066|SHV-7	Beta-lactamase	RF0038
gb|CAB36900.1|ARO:3002018|CMY-7	Beta-lactamase	RF0038
gb|AHL39324.1|ARO:3002095|CMY-82	Beta-lactamase	RF0038
gb|ACI29345.1|ARO:3001944|CTX-M-83	Beta-lactamase	RF0038
gb|AJO16045.1|ARO:3001392|TEM-215	Beta-lactamase	RF0038
gb|CAA46345.1|ARO:3000894|TEM-24	Beta-lactamase	RF0038
gb|AEL79515.1|ARO:3001049|TEM-189	Beta-lactamase	RF0038
gb|ACR56321.1|ARO:3001949|CTX-M-89	Beta-lactamase	RF0038
gb|AFN88952.1|ARO:3001185|SHV-145	Beta-lactamase	RF0038
gb|AFJ59956.1|ARO:3001988|CTX-M-129	Beta-lactamase	RF0038
gb|AHA80963.1|ARO:3001361|SHV-178	Beta-lactamase	RF0038
gb|AAR87489.1|ARO:3002134|DHA-3	Beta-lactamase	RF0038
gb|AAT70415.1|ARO:3001899|CTX-M-37	Beta-lactamase	RF0038
gb|AFK73437.1|ARO:3002089|CMY-76	Beta-lactamase	RF0038
gb|AFQ23970.1|ARO:3001203|SHV-165	Beta-lactamase	RF0038
gb|ADY02555.1|ARO:3001963|CTX-M-104	Beta-lactamase	RF0038
gb|AAF86691.1|ARO:3001816|ACC-2	Beta-lactamase	RF0038
gb|ACJ43254.1|ARO:3000926|TEM-57	Beta-lactamase	RF0038
gb|AFK73455.1|ARO:3002097|CMY-84	Beta-lactamase	RF0038
gb|AAQ93490.1|ARO:3000985|TEM-123	Beta-lactamase	RF0038
gb|ABP04245.1|ARO:3001923|CTX-M-62	Beta-lactamase	RF0038
gb|AAM28884.1|ARO:3000971|TEM-108	Beta-lactamase	RF0038
gb|AAL02127.1|ARO:3001878|CTX-M-15	Beta-lactamase	RF0038
gb|AFQ23969.1|ARO:3001202|SHV-163	Beta-lactamase	RF0038
gb|AGJ01154.1|ARO:3002327|KPC-17	Beta-lactamase	RF0038
gb|AIL92327.1|ARO:3003174|CARB-18	Beta-lactamase	RF0038
gb|AAC05975.1|ARO:3000929|TEM-60	Beta-lactamase	RF0038
gb|AAL78281.2|ARO:3002398|OXY-2-3	Beta-lactamase	RF0038
gb|AHA80962.1|ARO:3001362|SHV-179	Beta-lactamase	RF0038
gb|CAG25812.2|ARO:3002418|OKP-A-1	Beta-lactamase	RF0038
gb|AFE48832.1|ARO:3001376|TEM-196	Beta-lactamase	RF0038
gb|CAB50867.1|ARO:3002016|CMY-5	Beta-lactamase	RF0038
gb|ANA06389.1|ARO:3001062|SHV-3	Beta-lactamase	RF0038
gb|ATI44679.1|ARO:3003150|CARB-20	Beta-lactamase	RF0038
gb|CDR98216.1|ARO:3000876|TEM-4	Beta-lactamase	RF0038
gb|ACH58999.1|ARO:3002489|LRA-10	Beta-lactamase	RF0038
gb|ABY58049.1|ARO:3002047|CMY-36	Beta-lactamase	RF0038
gb|AIT76087.1|ARO:3001853|ACT-33	Beta-lactamase	RF0038
gb|CAA79967.1|ARO:3003589|NmcA	Beta-lactamase	RF0038
gb|CBJ02047.1|ARO:3004611|Escherichia	Beta-lactamase	RF0038
gb|ACQ82809.1|ARO:3002501|PDC-4	Beta-lactamase	RF0038
gb|AAK14294.1|ARO:3003712|VEB-1b	Beta-lactamase	RF0038
gb|ALU64000|ARO:3003713|VCC-1	Beta-lactamase	RF0038
gb|BAJ42218.1|ARO:3004612|Escherichia	Beta-lactamase	RF0038
gb|AKS43590.1|ARO:3003655|ACT-38	Beta-lactamase	RF0038
gb|ABI18382.1|ARO:3003855|ADC-10	Beta-lactamase	RF0038
gb|AEL30572.1|ARO:3004617|ADC-30	Beta-lactamase	RF0038
gb|AFG25594.1|ARO:3004618|ADC-58	Beta-lactamase	RF0038
gb|ADG46039.1|ARO:3004615|ADC-11	Beta-lactamase	RF0038
gb|CBI75448.1|ARO:3001831|ACT-8	Beta-lactamase	RF0038
gb|AFG25595.1|ARO:3004619|ADC-59	Beta-lactamase	RF0038
gb|ACJ42146.1|ARO:3003796|Acinetobacter	Beta-lactamase	RF0038
gb|AAB81957.1|ARO:3004784|FAR-1	Beta-lactamase	RF0038
gb|AFH53180.1|ARO:3004620|ADC-60	Beta-lactamase	RF0038
gb|AIG22447.1|ARO:3002191|MOX-9	Beta-lactamase	RF0038
gb|AGB34168.1|ARO:3002474|LEN-26	Beta-lactamase	RF0038
gb|AAO43172.1|ARO:3003848|ADC-2	Beta-lactamase	RF0038
gb|AFP89364.1|ARO:3004633|ADC-67	Beta-lactamase	RF0038
gb|ALA14808.1|ARO:3004634|ADC-73	Beta-lactamase	RF0038
gb|AHF82023.1|ARO:3004647|AQU-2	Beta-lactamase	RF0038
gb|CAB77444.1|ARO:3003847|ADC-1	Beta-lactamase	RF0038
gb|AAO59456.1|ARO:3003849|ADC-3	Beta-lactamase	RF0038
gb|AAO59457.1|ARO:3003850|ADC-4	Beta-lactamase	RF0038
gb|AUD40659.1|ARO:3003852|ADC-6	Beta-lactamase	RF0038
gb|WP_063857816.1|ARO:3003853|ADC-7	Beta-lactamase	RF0038
gb|CAL25116.3|ARO:3003854|ADC-8	Beta-lactamase	RF0038
gb|CAE00827.1|ARO:3003851|ADC-5	Beta-lactamase	RF0038
gb|CAK95249.1|ARO:3003856|ADC-12	Beta-lactamase	RF0038
gb|AFK24475.1|ARO:3004632|ADC-62	Beta-lactamase	RF0038
gb|AHF82024.1|ARO:3004648|AQU-3	Beta-lactamase	RF0038
gb|AIW68620.1|ARO:3003158|TEM-220	Beta-lactamase	RF0038
gb|CAB61635.1|ARO:3004788|FONA-1	Beta-lactamase	RF0038
gb|AJI75632.1|ARO:3004795|FPH-1	Beta-lactamase	RF0038
gb|CAB61637.1|ARO:3004789|FONA-2	Beta-lactamase	RF0038
gb|ALE30770.1|ARO:3004797|FRI-1	Beta-lactamase	RF0038
gb|CAB61639.1|ARO:3004790|FONA-3	Beta-lactamase	RF0038
gb|BAX00166.1|ARO:3004798|FRI-2	Beta-lactamase	RF0038
gb|ADX04315.1|ARO:3003870|ADC-31	Beta-lactamase	RF0038
gb|ACC95874.1|ARO:3003871|ADC-39	Beta-lactamase	RF0038
gb|CAB61641.1|ARO:3004791|FONA-4	Beta-lactamase	RF0038
gb|AQS23610.1|ARO:3004799|FRI-3	Beta-lactamase	RF0038
gb|ADA78299.1|ARO:3004801|FTU-1	Beta-lactamase	RF0038
gb|CAB61643.1|ARO:3004792|FONA-5	Beta-lactamase	RF0038
gb|AAK70220.1|ARO:3002312|KPC-1	Beta-lactamase	RF0038
gb|CAB61645.1|ARO:3004793|FONA-6	Beta-lactamase	RF0038
gb|CAK95243.1|ARO:3003862|ADC-18	Beta-lactamase	RF0038
gb|CAK95242.1|ARO:3003863|ADC-19	Beta-lactamase	RF0038
gb|CAK95241.1|ARO:3003864|ADC-20	Beta-lactamase	RF0038
gb|CAK95240.1|ARO:3003865|ADC-21	Beta-lactamase	RF0038
gb|CAK95239.1|ARO:3003866|ADC-22	Beta-lactamase	RF0038
gb|CAK95238.1|ARO:3003867|ADC-23	Beta-lactamase	RF0038
gb|APY23733.1|ARO:3004734|ARL-1	Beta-lactamase	RF0038
gb|AIG20028.1|ARO:3004745|AZECL-25	Beta-lactamase	RF0038
gb|ABU39980.1|ARO:3004749|BCL-1	Beta-lactamase	RF0038
gb|CAA90890.1|ARO:3004761|BRO-1	Beta-lactamase	RF0038
gb|ABK34773.1|ARO:3003868|ADC-25	Beta-lactamase	RF0038
gb|APY23841.1|ARO:3004735|ARL-2	Beta-lactamase	RF0038
gb|AAF61147.1|ARO:3004751|BES-1	Beta-lactamase	RF0038
gb|CAA90891.1|ARO:3004762|BRO-2	Beta-lactamase	RF0038
gb|NP_418574.1|ARO:3004290|Escherichia	Beta-lactamase	RF0038
gb|ABA81355.1|ARO:3004291|Rhodobacter	Beta-lactamase	RF0038
gb|AAT46346.1|ARO:3004292|Laribacter	Beta-lactamase	RF0038
gb|AAN17791.1|ARO:3004294|BUT-1	Beta-lactamase	RF0038
gb|CAK95248.2|ARO:3003857|ADC-13	Beta-lactamase	RF0038
gb|CAK95247.1|ARO:3003858|ADC-14	Beta-lactamase	RF0038
gb|CAK95246.1|ARO:3003859|ADC-15	Beta-lactamase	RF0038
gb|CAK95244.1|ARO:3003861|ADC-17	Beta-lactamase	RF0038
gb|CAK95245.1|ARO:3003860|ADC-16	Beta-lactamase	RF0038
gb|ACN62070.1|ARO:3003872|ADC-41	Beta-lactamase	RF0038
gb|ACN62071.1|ARO:3003873|ADC-42	Beta-lactamase	RF0038
gb|ACN62072.1|ARO:3003874|ADC-43	Beta-lactamase	RF0038
gb|ACN62073.1|ARO:3003876|ADC-44	Beta-lactamase	RF0038
gb|AEG47700.1|ARO:3003878|ADC-56	Beta-lactamase	RF0038
gb|AFI56570.1|ARO:3003879|ADC-61	Beta-lactamase	RF0038
gb|ALA14809.1|ARO:3003880|ADC-74	Beta-lactamase	RF0038
gb|ALA14810.1|ARO:3003881|ADC-75	Beta-lactamase	RF0038
gb|ALA14811.1|ARO:3003882|ADC-76	Beta-lactamase	RF0038
gb|ALA14812.1|ARO:3003883|ADC-77	Beta-lactamase	RF0038
gb|ALA14813.1|ARO:3003884|ADC-78	Beta-lactamase	RF0038
gb|ALA14814.1|ARO:3003885|ADC-79	Beta-lactamase	RF0038
gb|ALA14816.1|ARO:3003887|ADC-81	Beta-lactamase	RF0038
gb|EXE65374.1|ARO:3003888|ADC-82	Beta-lactamase	RF0038
gb|AKR18013.1|ARO:3004336|PDC-73	Beta-lactamase	RF0038
gb|AKR18014.1|ARO:3004337|PDC-74	Beta-lactamase	RF0038
gb|AKR18015.1|ARO:3004338|PDC-75	Beta-lactamase	RF0038
gb|AKR18016.1|ARO:3004339|PDC-76	Beta-lactamase	RF0038
gb|AKR18017.1|ARO:3004340|PDC-77	Beta-lactamase	RF0038
gb|AKR18018.1|ARO:3004341|PDC-78	Beta-lactamase	RF0038
gb|AKR18019.1|ARO:3004342|PDC-79	Beta-lactamase	RF0038
gb|AKR18020.1|ARO:3004343|PDC-80	Beta-lactamase	RF0038
gb|AKR18021.1|ARO:3004344|PDC-81	Beta-lactamase	RF0038
gb|AKR18022.1|ARO:3004345|PDC-82	Beta-lactamase	RF0038
gb|AKR18023.1|ARO:3004346|PDC-83	Beta-lactamase	RF0038
gb|AKR18024.1|ARO:3004347|PDC-84	Beta-lactamase	RF0038
gb|AKR18025.1|ARO:3004348|PDC-85	Beta-lactamase	RF0038
gb|AKR18026.1|ARO:3004349|PDC-86	Beta-lactamase	RF0038
gb|AKR18027.1|ARO:3004350|PDC-87	Beta-lactamase	RF0038
gb|AKR18028.1|ARO:3004351|PDC-88	Beta-lactamase	RF0038
gb|AKR18029.1|ARO:3004352|PDC-89	Beta-lactamase	RF0038
gb|AKR18030.1|ARO:3004353|PDC-90	Beta-lactamase	RF0038
gb|AKR18031.1|ARO:3004354|PDC-91	Beta-lactamase	RF0038
gb|AKR18032.1|ARO:3004355|PDC-92	Beta-lactamase	RF0038
gb|AKR18033.1|ARO:3004356|PDC-93	Beta-lactamase	RF0038
gb|CAB51471.1|ARO:3004359|ACI-1	Beta-lactamase	RF0038
gb|AUW34365.1|ARO:3004444|RSA-1	Beta-lactamase	RF0038
gb|AAL26797.1|ARO:3004448|HERA-1	Beta-lactamase	RF0038
gb|ABW05394.1|ARO:3004450|TRU-1	Beta-lactamase	RF0038
gb|AWX35642.1|ARO:3004464|CFE-2	Beta-lactamase	RF0038
gb|APY23844.1|ARO:3004736|ARL-3	Beta-lactamase	RF0038
gb|ADB56658.1|ARO:3004753|BIC-1	Beta-lactamase	RF0038
gb|ALF06101.1|ARO:3004764|CBP-1	Beta-lactamase	RF0038
gb|APY23838.1|ARO:3004737|ARL-4	Beta-lactamase	RF0038
gb|CAA52618.1|ARO:3004755|BIL-1	Beta-lactamase	RF0038
gb|AAL55262.1|ARO:3004766|CGA-1	Beta-lactamase	RF0038
gb|APY23862.1|ARO:3004738|ARL-5	Beta-lactamase	RF0038
gb|AKD43328.1|ARO:3004757|BKC-1	Beta-lactamase	RF0038
gb|AAL26995.1|ARO:3004817|HERA-2	Beta-lactamase	RF0038
gb|CAD60968.1|ARO:3004819|HERA-4	Beta-lactamase	RF0038
gb|ABK58097.1|ARO:3004825|LAP-1	Beta-lactamase	RF0038
gb|APY23865.1|ARO:3004739|ARL-6	Beta-lactamase	RF0038
gb|BAL40892.1|ARO:3004768|CIA-1	Beta-lactamase	RF0038
gb|AAL26996.1|ARO:3004818|HERA-3	Beta-lactamase	RF0038
gb|CAD60969.1|ARO:3004820|HERA-5	Beta-lactamase	RF0038
gb|ABV89601.1|ARO:3004826|LAP-2	Beta-lactamase	RF0038
gb|AAG44836.1|ARO:3004740|AST-1	Beta-lactamase	RF0038
gb|BAL40893.1|ARO:3004769|CIA-2	Beta-lactamase	RF0038
gb|CAD60970.1|ARO:3004821|HERA-6	Beta-lactamase	RF0038
gb|BAL40894.1|ARO:3004770|CIA-3	Beta-lactamase	RF0038
gb|CAD60972.1|ARO:3004822|HERA-8	Beta-lactamase	RF0038
gb|BAL40895.1|ARO:3004771|CIA-4	Beta-lactamase	RF0038
gb|AIY69088.1|ARO:3003142|IMI-8	Beta-lactamase	RF0038
gb|AAZ79401.1|ARO:3002473|LEN-17	Beta-lactamase	RF0038
gb|AAL85333.1|ARO:3004773|CKO-1	Beta-lactamase	RF0038
gb|ADW77562.1|ARO:3002479|LEN-25	Beta-lactamase	RF0038
gb|SPD96731.1|ARO:3001063|SHV-4	Beta-lactamase	RF0038
gb|CAB55427.1|ARO:3004775|CME-1	Beta-lactamase	RF0038
gb|AKZ20822.1|ARO:3003652|CMY-132	Beta-lactamase	RF0038
gb|ALK01318.1|ARO:3004827|LEN-35	Beta-lactamase	RF0038
gb|AGL39360.1|ARO:3004493|ADC-68	Beta-lactamase	RF0038
gb|AFI56422.1|ARO:3004777|CMH-1	Beta-lactamase	RF0038
gb|AKZ20821.1|ARO:3003653|CMY-133	Beta-lactamase	RF0038
gb|AKQ06274.1|ARO:3004496|KPC-24	Beta-lactamase	RF0038
gb|ALK01319.1|ARO:3004828|LEN-36	Beta-lactamase	RF0038
gb|AKP17985.1|ARO:3004778|CMY-135	Beta-lactamase	RF0038
gb|ALK01320.1|ARO:3004829|LEN-37	Beta-lactamase	RF0038
gb|AAM45855.1|ARO:3004780|DES-1	Beta-lactamase	RF0038
gb|AHL39320.1|ARO:3002140|DHA-9	Beta-lactamase	RF0038
gb|AAL86999.1|ARO:3004782|ERP-1	Beta-lactamase	RF0038
gb|ACT97415.1|ARO:3002999|CblA-1	Beta-lactamase2	RF0039
gb|AEJ08681.1|ARO:3001109|SHV-52	Beta-lactamase2	RF0039
gb|AFJ59957.1|ARO:3001989|CTX-M-130	Beta-lactamase2	RF0039
gb|AAF61417.1|ARO:3002244|CARB-5	Beta-lactamase2	RF0039
gb|AAT45742.1|ARO:3000988|TEM-126	Beta-lactamase2	RF0039
gb|AAF19151.1|ARO:3000938|TEM-72	Beta-lactamase2	RF0039
gb|AAD45935.1|ARO:3000928|TEM-59	Beta-lactamase2	RF0039
gb|ACS35345.1|ARO:3002320|KPC-10	Beta-lactamase2	RF0039
gb|AFA51699.1|ARO:3001980|CTX-M-121	Beta-lactamase2	RF0039
gb|AAS48620.1|ARO:3002372|VEB-3	Beta-lactamase2	RF0039
gb|AIS67611.1|ARO:3003163|CTX-M-155	Beta-lactamase2	RF0039
gb|CAI43424.1|ARO:3002415|OXY-6-3	Beta-lactamase2	RF0039
gb|CAI43422.1|ARO:3002413|OXY-6-1	Beta-lactamase2	RF0039
gb|AAG29813.1|ARO:3002380|SME-2	Beta-lactamase2	RF0039
gb|AAL79541.1|ARO:3002397|OXY-2-2	Beta-lactamase2	RF0039
gb|AGE11905.1|ARO:3000904|TEM-34	Beta-lactamase2	RF0039
gb|AAO33760.1|ARO:3000879|TEM-7	Beta-lactamase2	RF0039
gb|BAA84973.1|ARO:3001082|SHV-24	Beta-lactamase2	RF0039
gb|AFK80745.1|ARO:3002350|GES-21	Beta-lactamase2	RF0039
gb|AAN04883.1|ARO:3001099|SHV-41	Beta-lactamase2	RF0039
gb|AAR84298.1|ARO:3000996|TEM-132	Beta-lactamase2	RF0039
gb|AAN04884.1|ARO:3001100|SHV-42	Beta-lactamase2	RF0039
gb|AAF64386.1|ARO:3001076|SHV-18	Beta-lactamase2	RF0039
gb|CAJ47134.2|ARO:3001133|SHV-79	Beta-lactamase2	RF0039
gb|CAA71322.1|ARO:3000916|TEM-47	Beta-lactamase2	RF0039
gb|CAA46346.1|ARO:3000887|TEM-16	Beta-lactamase2	RF0039
gb|ACE77058.1|ARO:3002366|PER-4	Beta-lactamase2	RF0039
gb|AAK82652.1|ARO:3000965|TEM-102	Beta-lactamase2	RF0039
gb|AAB39956.1|ARO:3000979|TEM-116	Beta-lactamase2	RF0039
gb|AAY84742.1|ARO:3001904|CTX-M-42	Beta-lactamase2	RF0039
gb|ACI22621.1|ARO:3001154|SHV-105	Beta-lactamase2	RF0039
gb|AAT46413.1|ARO:3000972|TEM-109	Beta-lactamase2	RF0039
gb|CAG27800.1|ARO:3003203|TLA-2	Beta-lactamase2	RF0039
gb|CAI76927.1|ARO:3001071|SHV-12	Beta-lactamase2	RF0039
gb|AAT01092.1|ARO:3001773|OXA-61	Beta-lactamase2	RF0039
gb|AAC09012.1|ARO:3002243|CARB-4	Beta-lactamase2	RF0039
gb|AAC32889.2|ARO:3000912|TEM-43	Beta-lactamase2	RF0039
gb|ABN80430.1|ARO:3002375|VEB-5	Beta-lactamase2	RF0039
gb|AAG44570.1|ARO:3000954|TEM-87	Beta-lactamase2	RF0039
gb|ABA06586.1|ARO:3001119|SHV-64	Beta-lactamase2	RF0039
gb|AJO16042.1|ARO:3001364|SHV-182	Beta-lactamase2	RF0039
gb|ADR71220.1|ARO:3001045|TEM-183	Beta-lactamase2	RF0039
gb|AEM44652.1|ARO:3001972|CTX-M-112	Beta-lactamase2	RF0039
gb|AAV97955.1|ARO:3001912|CTX-M-50	Beta-lactamase2	RF0039
gb|BAL68178.1|ARO:3001057|TEM-198	Beta-lactamase2	RF0039
gb|AHV85514.1|ARO:3002383|SME-5	Beta-lactamase2	RF0039
gb|ABH04327.1|ARO:3001144|SHV-92	Beta-lactamase2	RF0039
gb|ACN65419.1|ARO:3002432|OKP-A-15	Beta-lactamase2	RF0039
gb|AFC75525.1|ARO:3001055|TEM-195	Beta-lactamase2	RF0039
gb|ACB73258.1|ARO:3001112|SHV-56	Beta-lactamase2	RF0039
gb|ACI95258.1|ARO:3002318|KPC-8	Beta-lactamase2	RF0039
gb|AAF05612.1|ARO:3000944|TEM-78	Beta-lactamase2	RF0039
gb|AAD23513.1|ARO:3003002|CfxA2	Beta-lactamase2	RF0039
gb|AAN38836.1|ARO:3001886|CTX-M-24	Beta-lactamase2	RF0039
gb|ADC91899.1|ARO:3002343|GES-14	Beta-lactamase2	RF0039
gb|ABA60809.1|ARO:3001141|SHV-89	Beta-lactamase2	RF0039
gb|AAK55534.1|ARO:3001881|CTX-M-19	Beta-lactamase2	RF0039
gb|AAV70602.1|ARO:3001900|CTX-M-38	Beta-lactamase2	RF0039
gb|AAQ01671.1|ARO:3000983|TEM-121	Beta-lactamase2	RF0039
gb|CAI30650.2|ARO:3001116|SHV-61	Beta-lactamase2	RF0039
gb|ABM97538.1|ARO:3001919|CTX-M-58	Beta-lactamase2	RF0039
gb|ABN48311.1|ARO:3001918|CTX-M-56	Beta-lactamase2	RF0039
gb|AAW47922.1|ARO:3001002|TEM-138	Beta-lactamase2	RF0039
gb|AAP93847.1|ARO:3002477|LEN-14	Beta-lactamase2	RF0039
gb|ABV72593.1|ARO:3001150|SHV-101	Beta-lactamase2	RF0039
gb|AAL17873.1|ARO:3002403|OXY-2-8	Beta-lactamase2	RF0039
gb|CBG22732.1|ARO:3002341|GES-12	Beta-lactamase2	RF0039
gb|AAL68926.1|ARO:3001093|SHV-35	Beta-lactamase2	RF0039
gb|AGK82336.1|ARO:3001383|TEM-206	Beta-lactamase2	RF0039
gb|AEI83429.1|ARO:3001168|SHV-121	Beta-lactamase2	RF0039
gb|AXA30439.1|ARO:3002459|LEN-9	Beta-lactamase2	RF0039
gb|CAP12354.2|ARO:3002429|OKP-A-12	Beta-lactamase2	RF0039
gb|AAF66653.1|ARO:3000959|TEM-92	Beta-lactamase2	RF0039
gb|BAD06399.1|ARO:3002332|GES-3	Beta-lactamase2	RF0039
gb|ACP18863.1|ARO:3001948|CTX-M-88	Beta-lactamase2	RF0039
gb|CAJ19611.1|ARO:3002436|OKP-B-3	Beta-lactamase2	RF0039
gb|CAP12349.2|ARO:3002468|LEN-21	Beta-lactamase2	RF0039
gb|AEI83430.1|ARO:3001181|SHV-137	Beta-lactamase2	RF0039
gb|AFQ23958.1|ARO:3001191|SHV-152	Beta-lactamase2	RF0039
gb|CCK86744.1|ARO:3001347|SHV-164	Beta-lactamase2	RF0039
gb|BAL72196.1|ARO:3001985|CTX-M-126	Beta-lactamase2	RF0039
gb|ABQ00181.1|ARO:3001024|TEM-158	Beta-lactamase2	RF0039
gb|CAJ19618.1|ARO:3002442|OKP-B-9	Beta-lactamase2	RF0039
gb|ADE58494.1|ARO:3001175|SHV-128	Beta-lactamase2	RF0039
gb|ACT97371.1|ARO:3003097|CfxA6	Beta-lactamase2	RF0039
gb|CAP12348.2|ARO:3002467|LEN-20	Beta-lactamase2	RF0039
gb|ACO56763.1|ARO:3002376|VEB-7	Beta-lactamase2	RF0039
gb|CAJ19610.1|ARO:3002435|OKP-B-2	Beta-lactamase2	RF0039
gb|BAB16308.1|ARO:3000958|TEM-91	Beta-lactamase2	RF0039
gb|AEM44650.1|ARO:3001967|CTX-M-107	Beta-lactamase2	RF0039
gb|AAF93177.1|ARO:3001874|CTX-M-11	Beta-lactamase2	RF0039
gb|AFO69261.1|ARO:3001984|CTX-M-125	Beta-lactamase2	RF0039
gb|AAW66604.1|ARO:3000883|TEM-11	Beta-lactamase2	RF0039
gb|AFQ23968.1|ARO:3001201|SHV-162	Beta-lactamase2	RF0039
gb|AAD33116.2|ARO:3000934|TEM-67	Beta-lactamase2	RF0039
gb|CAA74912.2|ARO:3000888|TEM-17	Beta-lactamase2	RF0039
gb|AJO16040.1|ARO:3001350|SHV-180	Beta-lactamase2	RF0039
gb|AAV37205.1|ARO:3003005|CfxA4	Beta-lactamase2	RF0039
gb|AGK40892.1|ARO:3001384|TEM-207	Beta-lactamase2	RF0039
gb|AAK69828.1|ARO:3001090|SHV-32	Beta-lactamase2	RF0039
gb|ADY02545.1|ARO:3001960|CTX-M-101	Beta-lactamase2	RF0039
gb|CAJ47133.2|ARO:3001132|SHV-78	Beta-lactamase2	RF0039
gb|ADB90239.1|ARO:3001041|TEM-176	Beta-lactamase2	RF0039
